STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2021-12-13,0,77,83.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2021-12-14,0,79,87.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2021-12-14,0,81,85.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2021-12-14,1,80,86.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2021-12-14,0,59,66.0,75
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2021-12-14,0,78,85.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2021-12-15,0,78,86.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2021-12-15,0,81,85.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2021-12-15,0,80,87.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2021-12-15,0,59,63.0,56
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2021-12-15,0,79,87.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2021-12-16,0,80,89.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2021-12-16,0,81,85.0,72
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2021-12-16,0,82,90.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2021-12-16,0,60,68.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2021-12-16,0,80,87.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2021-12-17,0,80,89.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2021-12-17,0,78,83.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2021-12-17,0,82,90.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2021-12-17,0,61,68.0,55
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2021-12-17,0,79,87.0,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2021-12-18,0,80,89.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2021-12-18,0,80,83.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2021-12-18,0,82,90.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2021-12-18,0,62,69.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2021-12-18,0,78,85.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2021-12-19,0,81,89.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2021-12-19,0,80,84.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2021-12-19,0,83,84.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2021-12-19,0,58,68.0,72
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2021-12-19,0,79,89.0,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2021-12-20,0,81,89.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2021-12-20,0,79,85.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2021-12-20,0,83,91.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2021-12-20,0,60,70.0,45
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2021-12-20,0,79,88.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2021-12-21,0,81,90.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2021-12-21,0,80,84.0,78
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2021-12-21,0,82,89.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2021-12-21,0,59,69.0,77
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2021-12-21,0,79,86.0,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2021-12-22,0,80,90.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2021-12-22,0,79,84.0,72
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2021-12-22,0,82,90.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2021-12-22,0,60,70.0,47
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2021-12-22,0,79,89.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2021-12-23,0,79,88.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2021-12-23,0,77,83.0,71
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2021-12-23,0,81,89.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2021-12-23,0,59,70.0,46
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2021-12-23,0,77,87.0,46
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2021-12-24,0,79,89.0,70
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2021-12-24,0,78,96.0,69
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2021-12-24,0,80,89.0,71
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2021-12-24,0,58,89.0,43
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2021-12-24,0,76,88.0,67
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2021-12-25,0,78,89.0,69
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2021-12-25,0,78,85.0,70
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2021-12-25,0,80,88.0,72
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2021-12-25,0,60,69.0,42
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2021-12-25,0,77,89.0,68
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2021-12-26,0,78,89.0,67
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2021-12-26,0,80,85.0,70
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2021-12-26,0,80,87.0,71
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2021-12-26,0,58,68.0,71
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2021-12-26,0,77,89.0,68
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2021-12-27,0,79,90.0,69
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2021-12-27,0,81,86.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2021-12-27,0,82,90.0,73
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2021-12-27,0,55,69.0,40
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2021-12-27,0,79,90.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2021-12-28,0,80,91.0,69
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2021-12-28,0,81,86.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2021-12-28,0,82,90.0,73
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2021-12-28,0,56,69.0,42
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2021-12-28,0,79,90.0,70
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2021-12-29,0,80,91.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2021-12-29,0,81,85.0,72
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2021-12-29,0,82,90.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2021-12-29,0,58,67.0,41
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2021-12-29,0,79,90.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2021-12-30,0,79,91.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2021-12-30,0,77,84.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2021-12-30,0,81,89.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2021-12-30,0,61,69.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2021-12-30,0,78,89.0,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2021-12-31,0,80,92.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2021-12-31,1,78,82.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2021-12-31,0,81,88.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2021-12-31,0,58,63.0,55
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2021-12-31,0,79,89.0,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-01,0,81,92.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-01,0,80,85.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-01,0,81,89.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-01,0,61,70.0,55
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-01,0,78,89.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-02,0,81,88.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-02,0,79,83.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-02,0,82,90.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-02,0,59,63.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-02,0,78,88.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-03,0,78,84.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-03,1,79,84.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-03,0,80,90.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-03,0,59,62.0,57
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-03,1,76,81.0,57
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-04,0,79,84.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-04,0,80,82.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-04,0,81,88.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-04,0,60,66.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-04,0,79,86.0,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-06,0,80,91.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-06,1,80,85.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-06,0,83,92.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-06,0,59,68.0,52
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-06,0,78,92.0,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-07,0,83,93.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-07,0,81,85.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-07,0,84,85.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-07,0,62,68.0,50
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-07,0,81,90.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-08,0,80,90.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-08,1,81,90.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-08,0,82,90.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-08,0,59,90.0,49
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-08,0,79,90.0,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-09,0,79,90.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-09,0,80,85.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-09,0,81,94.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-09,0,58,68.0,56
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-09,0,79,90.0,75
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-10,0,78,90.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-10,0,76,90.0,72
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-10,0,80,90.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-10,0,60,94.0,55
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-10,0,79,94.0,55
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-12,0,60,94.0,52
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-13,0,83,94.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-13,0,80,86.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-13,0,83,90.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-13,0,61,70.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-13,0,81,89.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-14,0,81,94.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-14,0,81,87.0,76
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-14,0,83,90.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-14,0,60,71.0,50
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-14,0,80,89.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-16,0,84,94.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-16,0,82,86.0,78
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-16,0,83,89.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-16,0,61,68.0,49
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-16,0,82,93.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-17,0,81,93.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-17,0,82,93.0,78
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-17,0,81,93.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-17,0,58,93.0,76
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-17,0,80,93.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-19,0,80,93.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-19,0,80,93.0,77
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-19,0,82,93.0,77
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-19,0,59,93.0,50
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-19,0,77,93.0,70
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-21,0,77,93.0,63
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-21,0,76,84.0,68
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-21,0,79,90.0,68
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-21,0,59,70.0,46
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-21,0,76,88.0,67
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-22,0,76,88.0,63
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-22,0,75,88.0,67
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-22,0,79,88.0,69
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-22,0,56,88.0,69
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-22,0,75,88.0,66
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-24,0,78,88.0,66
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-26,0,78,88.0,70
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-26,0,77,88.0,71
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-26,0,79,95.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-26,0,57,95.0,45
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-26,0,78,95.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-28,0,78,95.0,68
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-28,0,78,95.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-28,0,81,95.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-28,0,56,95.0,45
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-28,0,77,95.0,70
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-30,0,81,95.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-30,0,80,86.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-30,0,81,88.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-30,0,58,88.0,47
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-30,0,79,91.0,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-01-31,0,81,91.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-01-31,0,81,91.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-01-31,0,82,91.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-01-31,0,60,96.0,78
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-01-31,0,80,96.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-02-02,0,81,96.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-02-03,0,79,96.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-02-03,0,76,86.0,70
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-02-03,0,79,87.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-02-03,0,57,71.0,47
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-02-03,0,74,87.0,66
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-02-04,0,85,96.0,69
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-02-04,0,81,87.0,71
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-02-04,0,82,87.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-02-04,0,61,72.0,47
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-02-04,0,80,88.0,67
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-02-05,0,81,88.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-02-07,0,80,93.0,76
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-02-08,0,83,93.0,70
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-02-08,0,80,86.0,70
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-02-08,0,82,91.0,73
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-02-08,0,61,71.0,47
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-02-08,0,80,87.0,69
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-02-09,0,80,87.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-02-09,0,80,84.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-02-09,0,82,93.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-02-09,0,60,72.0,51
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-02-09,0,78,90.0,70
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-02-10,0,81,90.0,70
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-02-12,0,81,92.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-02-12,1,80,85.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-02-12,0,81,90.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-02-12,0,63,70.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-02-12,0,79,91.0,73
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-02-13,0,76,91.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-02-13,5,76,91.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-02-13,0,78,91.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-02-13,0,60,90.0,56
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-02-13,2,75,90.0,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-02-14,0,81,90.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-02-14,0,80,85.0,73
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-02-14,0,81,92.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-02-14,0,59,71.0,76
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-02-14,0,79,89.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-02-16,0,77,89.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-02-16,0,76,89.0,71
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-02-16,0,79,89.0,71
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-02-16,0,60,89.0,52
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-02-16,0,74,89.0,70
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-02-18,0,81,89.0,73
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-02-18,0,80,89.0,75
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-02-18,0,81,89.0,76
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-02-18,0,60,89.0,49
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-02-18,0,78,89.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-02-19,0,77,95.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-02-19,0,79,95.0,71
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-02-19,0,80,95.0,71
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-02-19,0,57,95.0,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-02-19,0,79,95.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-02-21,0,82,95.0,74
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-02-21,0,80,95.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-02-21,0,83,95.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-02-21,0,61,95.0,52
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-02-21,0,80,95.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-02-22,0,84,95.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-02-22,0,81,86.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-02-22,0,84,90.0,79
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-02-22,0,59,71.0,49
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-02-22,0,82,89.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-02-24,0,81,89.0,75
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-02-24,0,81,89.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-02-24,0,59,93.0,53
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-02-24,0,79,93.0,53
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-02-25,0,85,93.0,76
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-02-25,0,82,86.0,78
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-02-25,0,85,91.0,78
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-02-25,0,62,68.0,52
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-02-25,0,84,91.0,72
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-02-27,0,80,91.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-02-27,0,81,91.0,79
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-02-27,0,80,91.0,74
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-02-27,0,56,91.0,74
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-02-27,0,78,91.0,71
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-02-28,0,81,63.0,71
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-02-28,0,82,63.0,78
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-02-28,0,83,63.0,75
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-02-28,0,58,63.0,45
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-02-28,0,79,63.0,72
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-03-02,0,58,63.0,72
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-03-03,0,81,86.0,78
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-03-03,0,86,93.0,79
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-03-03,0,60,64.0,55
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-03-03,0,81,87.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-03-04,0,80,87.0,77
CEM00043418,"CHINA BAY, CE",8.539,81.182,1.8,2022-03-04,1,76,87.0,74
CEM00043466,"COLOMBO, CE",6.9,79.867,7.0,2022-03-04,0,83,87.0,79
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880.0,2022-03-04,0,60,95.0,54
CEM00043424,"PUTTALAM, CE",8.033,79.833,2.0,2022-03-04,0,78,95.0,74
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116.0,2022-03-05,0,83,95.0,71
